Mix	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Tumor
SimData1164	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData1165	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData1166	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData1167	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData1168	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData1169	0.0221208848353934	0.0209608384335373	0.0537621504860194	0.0566422656906276	0.0135205408216329	0.0394415776631065	0.0576823072922917	0.0577223088923557	0.0683227329093164	0.00980039201568063	0.600024000960038
SimData117	0.0286	0.00912	0.02162	0.0127	0.04064	0.02236	0.03824	0.02152	0.0021	0.0031	0.8
SimData1170	0.0165904977149315	0.0157204716141484	0.0403212096362891	0.0424812744382332	0.0101403042091263	0.0295808874266228	0.0432612978389352	0.0432912987389622	0.0512415372461174	0.0073502205066152	0.700021000630019
SimData1171	0.0110602212044241	0.0104802096041921	0.0268805376107522	0.0283205664113282	0.00676013520270405	0.0197203944078882	0.0288405768115362	0.0288605772115442	0.0341606832136643	0.00490009800196004	0.800016000320006
SimData1172	0.00553005530055301	0.005240052400524	0.013440134401344	0.014160141601416	0.003380033800338	0.00986009860098601	0.014420144201442	0.014430144301443	0.017080170801708	0.002450024500245	0.900009000090001
SimData1173	0	0	0	0	0	0	0	0	0	0	1
SimData1174	0.213521352135214	0.213621362136214	0.0424042404240424	0.153115311531153	0.0632063206320632	0.0014001400140014	0.0034003400340034	0.202020202020202	0.0327032703270327	0.0746074607460746	0
SimData1175	0.192167295056555	0.192257303157284	0.0381634347091238	0.137802402216199	0.0568851196607695	0.00126011341020692	0.00306027542478823	0.181816363472713	0.0294326489384045	0.067146043143883	0.100009000810073
SimData1176	0.170813665093207	0.17089367149372	0.0339227138171054	0.122489799183935	0.0505640451236099	0.00112008960716857	0.00272021761740939	0.161612929034323	0.0261620929674374	0.0596847747819826	0.200016001280102
SimData1177	0.149460462232356	0.149530467132699	0.0296820777454422	0.10717750242517	0.0442430970167912	0.000980068604802336	0.00238016661166282	0.141409898692909	0.0228916024121689	0.0522236556558959	0.300021001470103
SimData1178	0.128107686461188	0.128167690061404	0.0254415264915895	0.0918655119307158	0.0379222753365202	0.000840050403024181	0.00204012240734444	0.121207272436346	0.0196211772706362	0.0447626857611457	0.400024001440086
SimData1179	0.106755337766888	0.106805340267013	0.0212010600530027	0.0765538276913846	0.031601580079004	0.000700035001750087	0.00170008500425021	0.101005050252513	0.016350817540877	0.0373018650932547	0.500025001250063
SimData118	0.0143	0.00456	0.01081	0.00635	0.02032	0.01118	0.01912	0.01076	0.00105	0.00155	0.9
SimData1180	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1181	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1182	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1183	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1184	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1185	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1186	0.0854034161366455	0.0854434177367095	0.0169606784271371	0.0612424496979879	0.0252810112404496	0.000560022400896036	0.00136005440217609	0.0808032321292852	0.0130805232209288	0.0298411936477459	0.600024000960038
SimData1187	0.0640519215576467	0.0640819224576737	0.0127203816114483	0.0459313779413382	0.0189605688170645	0.000420012600378011	0.00102003060091803	0.0606018180545416	0.00981029430882926	0.0223806714201426	0.700021000630019
SimData1188	0.0427008540170803	0.0427208544170883	0.00848016960339207	0.0306206124122482	0.0126402528050561	0.000280005600112002	0.000680013600272005	0.0404008080161603	0.00654013080261605	0.0149202984059681	0.800016000320006
SimData1189	0.021350213502135	0.021360213602136	0.004240042400424	0.015310153101531	0.00632006320063201	0.000140001400014	0.000340003400034	0.02020020200202	0.003270032700327	0.00746007460074601	0.900009000090001
SimData119	0	0	0	0	0	0	0	0	0	0	1
SimData1190	0	0	0	0	0	0	0	0	0	0	1
SimData1191	0.107378524295141	0.0883823235352929	0.0884823035392921	0.135172965406919	0.114177164567087	0.0419916016796641	0.12997400519896	0.124775044991002	0.0398920215956809	0.129774045190962	0
SimData1192	0.0966426043312204	0.0795456817772801	0.0796356655801956	0.121658101541722	0.102761502929473	0.0377931972244996	0.116978943790118	0.112299786038513	0.0359035373632746	0.116798976184287	0.0999820032394169
SimData1193	0.0859062549992001	0.0707086866101424	0.0707886738121901	0.108142697168453	0.0913453847384419	0.0335946248600224	0.103983362661974	0.0998240281554951	0.0319148936170213	0.103823388257879	0.199968005119181
SimData1194	0.0751694762733217	0.0618713380126782	0.06194132821405	0.0946267522546843	0.0799288099666047	0.0293958845761593	0.0909872617833503	0.0873477713120163	0.0279260903473514	0.0908472813806067	0.299958005879177
SimData1195	0.0644322681278247	0.0530336359636844	0.0530936287645482	0.0811102667679878	0.0685117785865696	0.0251969763628365	0.0779906411230652	0.0748710154781426	0.0239371275446946	0.0778706555213374	0.399952005759309
SimData1196	0.0536946305369463	0.0441955804419558	0.0442455754424558	0.0675932406759324	0.0570942905709429	0.020997900209979	0.064993500649935	0.0623937606239376	0.0199480051994801	0.0648935106489351	0.4999500049995
SimData1197	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1198	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1199	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData12	0.00756	0.02712	0.09164	0.09024	0.00288	0.0388	0.00384	0.04348	0.08156	0.01288	0.6
SimData120	0.0640128025605121	0.138627725545109	0.119223844768954	0.13622724544909	0.0108021604320864	0.144028805761152	0.105421084216843	0.0855171034206841	0.149929985997199	0.0462092418483697	0
SimData1200	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1201	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1202	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1203	0.042956563474922	0.0353571714262859	0.0353971682265419	0.0540756739460843	0.0456763458923286	0.0167986561075114	0.0519958403327734	0.0499160067194624	0.0159587233021358	0.0519158467322614	0.599952003839693
SimData1204	0.032218066915985	0.0265184088954663	0.0265484070955743	0.0405575665460072	0.0342579445233286	0.0125992440453573	0.0389976601403916	0.0374377537347759	0.0119692818430894	0.0389376637401756	0.699958002519849
SimData1205	0.0214791408343666	0.0176792928282869	0.0176992920283189	0.0270389184432623	0.0228390864365425	0.00839966401343946	0.0259989600415983	0.0249590016399344	0.00797968081276749	0.0259589616415343	0.799968001279949
SimData1206	0.0107397852042959	0.00883982320353593	0.00884982300353993	0.0135197296054079	0.0114197716045679	0.00419991600167997	0.0129997400051999	0.0124797504049919	0.00398992020159597	0.0129797404051919	0.899982000359993
SimData1207	0	0	0	0	0	0	0	0	0	0	1
SimData1208	0.1309	0.1151	0.1158	0.0538	0.1369	0.0291	0.1153	0.0985	0.1243	0.0803	0
SimData1209	0.11781	0.10359	0.10422	0.04842	0.12321	0.02619	0.10377	0.08865	0.11187	0.07227	0.1
SimData121	0.057610369866576	0.124762457242304	0.107299313876498	0.122602068372307	0.0097217499149847	0.129623332199796	0.0948770778740173	0.0769638534936289	0.134934288171871	0.0415874857474345	0.100018003240583
SimData1210	0.10472	0.09208	0.09264	0.04304	0.10952	0.02328	0.09224	0.0788	0.09944	0.06424	0.2
SimData1211	0.09163	0.08057	0.08106	0.03766	0.09583	0.02037	0.08071	0.06895	0.08701	0.05621	0.3
SimData1212	0.07854	0.06906	0.06948	0.03228	0.08214	0.01746	0.06918	0.0591	0.07458	0.04818	0.4
SimData1213	0.06545	0.05755	0.0579	0.0269	0.06845	0.01455	0.05765	0.04925	0.06215	0.04015	0.5
SimData1214	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1215	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1216	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1217	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1218	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1219	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData122	0.0512081933109297	0.110897743638982	0.0953752600416067	0.108977436389822	0.00864138262121939	0.115218434949592	0.0843334933589374	0.0684109457513202	0.119939190270443	0.0369659145463274	0.200032005120819
SimData1220	0.05236	0.04604	0.04632	0.02152	0.05476	0.01164	0.04612	0.0394	0.04972	0.03212	0.6
SimData1221	0.03927	0.03453	0.03474	0.01614	0.04107	0.00873	0.03459	0.02955	0.03729	0.02409	0.7
SimData1222	0.02618	0.02302	0.02316	0.01076	0.02738	0.00582	0.02306	0.0197	0.02486	0.01606	0.8
SimData1223	0.01309	0.01151	0.01158	0.00538	0.01369	0.00291	0.01153	0.00985	0.01243	0.00803	0.9
SimData1224	0	0	0	0	0	0	0	0	0	0	1
SimData1225	0.0141	0.0516	0.0498	0.1026	0.0422	0.0924	0.2079	0.1386	0.1775	0.1233	0
SimData1226	0.01269	0.04644	0.04482	0.09234	0.03798	0.08316	0.18711	0.12474	0.15975	0.11097	0.1
SimData1227	0.01128	0.04128	0.03984	0.08208	0.03376	0.07392	0.16632	0.11088	0.142	0.09864	0.2
SimData1228	0.00987	0.03612	0.03486	0.07182	0.02954	0.06468	0.14553	0.09702	0.12425	0.08631	0.3
SimData1229	0.00846	0.03096	0.02988	0.06156	0.02532	0.05544	0.12474	0.08316	0.1065	0.07398	0.4
SimData123	0.0448062728782029	0.0970335847018583	0.083451683235653	0.0953533494689257	0.00756105854819675	0.100814113975957	0.0737903306462905	0.0598583801732243	0.104944692256916	0.0323445282339528	0.300042005880823
SimData1230	0.00705	0.0258	0.0249	0.0513	0.0211	0.0462	0.10395	0.0693	0.08875	0.06165	0.5
SimData1231	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1232	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1233	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1234	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1235	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1236	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1237	0.00564	0.02064	0.01992	0.04104	0.01688	0.03696	0.08316	0.05544	0.071	0.04932	0.6
SimData1238	0.00423	0.01548	0.01494	0.03078	0.01266	0.02772	0.06237	0.04158	0.05325	0.03699	0.7
SimData1239	0.00282	0.01032	0.00996	0.02052	0.00844	0.01848	0.04158	0.02772	0.0355	0.02466	0.8
SimData124	0.0384046085530264	0.0831699803976477	0.0715285834300116	0.0817298075769092	0.0064807776933232	0.0864103692443093	0.0632475897107653	0.0513061567388087	0.0899507940952914	0.0277233267992159	0.400048005760691
SimData1240	0.00141	0.00516	0.00498	0.01026	0.00422	0.00924	0.02079	0.01386	0.01775	0.01233	0.9
SimData1241	0	0	0	0	0	0	0	0	0	0	1
SimData1242	0.002999700029997	0.147085291470853	0.147085291470853	0.162283771622838	0.178282171782822	0.0340965903409659	0.0968903109689031	0.0825917408259174	0.103489651034897	0.0451954804519548	0
SimData1243	0.00269975702186803	0.132378085972263	0.132378085972263	0.146056854883061	0.16045555899969	0.0306872381485666	0.0872021518063374	0.0743333100020998	0.0931416172544471	0.0406763391294784	0.0999910008099271
SimData1244	0.00239980801535877	0.117670586353092	0.117670586353092	0.12982961363091	0.142628589712823	0.027277817774578	0.0775137988960883	0.0660747140228782	0.0827933765298776	0.0361571074314055	0.199984001279898
SimData1245	0.00209985301028928	0.102962792604518	0.102962792604518	0.11360204785665	0.124801263911526	0.0238683292169548	0.0678252522323437	0.0578159528832982	0.0724449288549801	0.0316377853550251	0.299979001469897
SimData1246	0.00179989200647961	0.0882547047177169	0.0882547047177169	0.097374157550547	0.106973581585105	0.0204587724736516	0.0581365118092914	0.0495570265784053	0.0620962742235466	0.0271183728976261	0.399976001439914
SimData1247	0.00149992500374981	0.0735463226838658	0.0735463226838658	0.0811459427028648	0.0891455427228638	0.0170491475426229	0.0484475776211189	0.0412979351032448	0.0517474126293685	0.0225988700564972	0.499975001249937
SimData1248	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1249	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData125	0.032003200320032	0.0693069306930693	0.0596059605960596	0.0681068106810681	0.0054005400540054	0.072007200720072	0.0527052705270527	0.0427542754275428	0.074957495749575	0.0231023102310231	0.5000500050005
SimData1250	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1251	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1252	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1253	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1254	0.00119995200191992	0.0588376464941402	0.0588376464941402	0.0649174033038678	0.0713171473141074	0.0136394544218231	0.0387584496620135	0.0330386784528619	0.0413983440662373	0.0180792768289268	0.599976000959962
SimData1255	0.000899973000809976	0.0441286761397158	0.0441286761397158	0.0486885393438197	0.0534883953481396	0.0102296931092067	0.0290691279261622	0.0247792566223013	0.0310490685279442	0.0135595932122036	0.699979000629981
SimData1256	0.000599988000239995	0.0294194116117678	0.0294194116117678	0.0324593508129837	0.0356592868142637	0.00681986360272794	0.0193796124077518	0.0165196696066079	0.0206995860082798	0.00903981920361593	0.799984000319994
SimData1257	0.00029999700003	0.014709852901471	0.014709852901471	0.016229837701623	0.017829821701783	0.003409965900341	0.00968990310096899	0.00825991740082599	0.010349896501035	0.004519954800452	0.899991000089999
SimData1258	0	0	0	0	0	0	0	0	0	0	1
SimData1259	0.0929	0.0735	0.0444	0.1625	0.0893	0.1721	0.0721	0.0108	0.16	0.1224	0
SimData126	0.0256020481638531	0.0554444355548444	0.0476838147051764	0.0544843587486999	0.00432034562765021	0.0576046083686695	0.0421633730698456	0.0342027362188975	0.0599647971837747	0.0184814785182815	0.600048003840307
SimData1260	0.08361	0.06615	0.03996	0.14625	0.08037	0.15489	0.06489	0.00972	0.144	0.11016	0.1
SimData1261	0.07432	0.0588	0.03552	0.13	0.07144	0.13768	0.05768	0.00864	0.128	0.09792	0.2
SimData1262	0.06503	0.05145	0.03108	0.11375	0.06251	0.12047	0.05047	0.00756	0.112	0.08568	0.3
SimData1263	0.05574	0.0441	0.02664	0.0975	0.05358	0.10326	0.04326	0.00648	0.096	0.07344	0.4
SimData1264	0.04645	0.03675	0.0222	0.08125	0.04465	0.08605	0.03605	0.0054	0.08	0.0612	0.5
SimData1265	0.03716	0.0294	0.01776	0.065	0.03572	0.06884	0.02884	0.00432	0.064	0.04896	0.6
SimData1266	0.03716	0.0294	0.01776	0.065	0.03572	0.06884	0.02884	0.00432	0.064	0.04896	0.6
SimData1267	0.03716	0.0294	0.01776	0.065	0.03572	0.06884	0.02884	0.00432	0.064	0.04896	0.6
SimData1268	0.03716	0.0294	0.01776	0.065	0.03572	0.06884	0.02884	0.00432	0.064	0.04896	0.6
SimData1269	0.03716	0.0294	0.01776	0.065	0.03572	0.06884	0.02884	0.00432	0.064	0.04896	0.6
SimData127	0.0256020481638531	0.0554444355548444	0.0476838147051764	0.0544843587486999	0.00432034562765021	0.0576046083686695	0.0421633730698456	0.0342027362188975	0.0599647971837747	0.0184814785182815	0.600048003840307
